10, 20, -19, 10, 4.437e-06
10, 21, -19, 11, 3.319e-06
10, 22, -19, 21, 4.299e-06
10, 23, -72, 33, 8.25e-06
10, 24, -72, 35, 8.366e-06
10, 25, -85, 43, 7.608e-06
10, 26, -85, 51, 1.0347e-05
10, 27, -85, 84, 1.3454e-05
10, 28, -85, 84, 1.2904e-05
10, 29, -85, 109, 2.1531e-05
10, 30, -85, 144, 2.2986e-05
10, 31, -85, 190, 3.7815e-05
10, 32, -85, 290, 4.3877e-05
10, 33, -85, 317, 4.7584e-05
10, 34, -85, 357, 7.8879e-05
10, 35, -85, 357, 5.2413e-05
10, 36, -85, 388, 6.0206e-05
10, 37, -85, 388, 6.0932e-05
10, 38, -85, 491, 7.6379e-05
10, 39, -85, 560, 8.8773e-05
10, 40, -111, 744, 0.00012452
10, 41, -157, 1015, 0.000167513
10, 42, -157, 1088, 0.000172705
10, 43, -157, 1088, 0.000177725
10, 44, -157, 1258, 0.000209145
10, 45, -157, 1352, 0.000227987
10, 46, -157, 1566, 0.000266668
10, 47, -157, 1566, 0.000257368
10, 48, -237, 2121, 0.000362206
10, 49, -237, 2527, 0.000460667
10, 50, -237, 2894, 0.000572302
10, 51, -237, 3592, 0.000705759
10, 52, -237, 4018, 0.000862594
10, 53, -237, 4751, 0.000932124
10, 54, -237, 4751, 0.000907683
10, 55, -237, 5343, 0.000994998
10, 56, -237, 5343, 0.00102176
10, 57, -237, 6697, 0.00117796
10, 58, -237, 8711, 0.00157259
10, 59, -237, 11279, 0.00204574
10, 60, -237, 12386, 0.00217033
10, 61, -237, 13306, 0.00220741
10, 62, -237, 13306, 0.00221251
10, 63, -237, 14630, 0.00238357
10, 64, -237, 15908, 0.00256105
10, 65, -287, 20003, 0.00322224
10, 66, -287, 23208, 0.00378026
10, 67, -287, 25768, 0.00429047
10, 68, -287, 29191, 0.00482235
10, 69, -294, 34494, 0.00562538
10, 70, -294, 38154, 0.00627158
10, 71, -294, 42355, 0.00753745
10, 72, -294, 42355, 0.00726203
10, 73, -294, 42355, 0.0076862
10, 74, -294, 49627, 0.00870167
10, 75, -294, 61134, 0.0103202
10, 76, -294, 69683, 0.0116052
10, 77, -294, 79672, 0.0137619
10, 78, -294, 84139, 0.0175789
10, 79, -294, 84139, 0.0143991
10, 80, -294, 84140, 0.0138714
10, 81, -294, 84140, 0.0133252
10, 82, -294, 96570, 0.0156448
10, 83, -294, 108666, 0.0173931
10, 84, -294, 122638, 0.0200358
10, 85, -294, 141100, 0.0225925
10, 86, -294, 157062, 0.0256834
10, 87, -294, 175492, 0.0285309
10, 88, -294, 195716, 0.0320169
10, 89, -294, 195716, 0.0346417
10, 90, -294, 219202, 0.0411263
