12, 24, -207, 12, 2.296e-06
12, 25, -207, 13, 2.595e-06
12, 26, -207, 13, 2.753e-06
12, 27, -207, 13, 2.875e-06
12, 28, -207, 13, 2.677e-06
12, 29, -207, 32, 6.03e-06
12, 30, -207, 40, 7.729e-06
12, 31, -207, 48, 1.0819e-05
12, 32, -207, 58, 1.042e-05
12, 33, -207, 74, 1.2155e-05
12, 34, -207, 81, 1.3785e-05
12, 35, -207, 81, 1.4289e-05
12, 36, -207, 127, 2.1814e-05
12, 37, -207, 238, 4.0597e-05
12, 38, -207, 238, 4.169e-05
12, 39, -297, 332, 6.2275e-05
12, 40, -297, 386, 7.2988e-05
12, 41, -297, 482, 8.7023e-05
12, 42, -297, 698, 0.000126521
12, 43, -297, 813, 0.000149191
12, 44, -297, 1317, 0.000254951
12, 45, -297, 1532, 0.000301242
12, 46, -297, 1666, 0.000320838
12, 47, -297, 1666, 0.000311742
12, 48, -297, 2063, 0.000383268
12, 49, -297, 2063, 0.000372247
12, 50, -297, 2222, 0.000385256
12, 51, -297, 2689, 0.000471335
12, 52, -297, 2930, 0.000469801
12, 53, -297, 3457, 0.000552371
12, 54, -297, 3904, 0.000627647
12, 55, -297, 5116, 0.000840693
12, 56, -297, 5116, 0.000841507
12, 57, -297, 5651, 0.000937469
12, 58, -297, 7404, 0.00123148
12, 59, -297, 8028, 0.00129394
12, 60, -323, 12310, 0.002127
12, 61, -323, 14567, 0.0025158
12, 62, -323, 17648, 0.00294572
12, 63, -323, 20832, 0.00352075
12, 64, -323, 25986, 0.00542054
12, 65, -323, 29538, 0.00651374
12, 66, -323, 35552, 0.0067218
12, 67, -323, 39480, 0.00774272
12, 68, -323, 48435, 0.00879557
12, 69, -323, 57753, 0.0100791
12, 70, -323, 57753, 0.0106256
12, 71, -323, 65394, 0.011714
12, 72, -323, 72056, 0.0135881
12, 73, -323, 83091, 0.015665
12, 74, -323, 83091, 0.0181191
12, 75, -323, 95836, 0.0230236
12, 76, -323, 112548, 0.02451
12, 77, -323, 132456, 0.0251804
12, 78, -323, 153223, 0.029257
12, 79, -323, 179958, 0.0337584
12, 80, -323, 196996, 0.0373485
12, 81, -323, 227750, 0.0405245
12, 82, -323, 267935, 0.0669963
12, 83, -323, 305287, 0.0659266
12, 84, -323, 353348, 0.0736717
12, 85, -323, 398692, 0.0918621
12, 86, -323, 443351, 0.0771351
12, 87, -323, 503255, 0.123769
12, 88, -323, 554278, 0.0997745
12, 89, -323, 586287, 0.102854
12, 90, -346, 658100, 0.117488
12, 91, -346, 658100, 0.116269
12, 92, -346, 784329, 0.137794
12, 93, -346, 877762, 0.162427
12, 94, -346, 978399, 0.198733
12, 95, -346, 978399, 0.187122
12, 96, -351, 1110449, 0.209382
12, 97, -351, 1110449, 0.20328
12, 98, -351, 1225267, 0.224916
12, 99, -351, 1345837, 0.253554
12, 100, -351, 1486803, 0.279576
12, 101, -351, 1729397, 0.313761
12, 102, -351, 1951992, 0.375197
12, 103, -351, 2198147, 0.452956
12, 104, -351, 2198147, 0.409462
12, 105, -351, 2431743, 0.457233
12, 106, -351, 2677371, 0.507008
12, 107, -351, 2929734, 0.65991
12, 108, -351, 3135407, 0.76164
12, 109, -351, 3433209, 0.887285
12, 110, -351, 3433209, 0.798604
12, 111, -351, 3433209, 0.797094
12, 112, -351, 3881001, 0.865411
12, 113, -351, 4211681, 0.881196
12, 114, -351, 4602070, 1.05805
12, 115, -375, 5210060, 1.11235
12, 116, -375, 5737086, 1.23239
12, 117, -375, 6256626, 1.32116
12, 118, -375, 7288638, 1.55526
12, 119, -375, 7288638, 1.75061
12, 120, -375, 8213332, 1.7629
12, 121, -375, 9400808, 2.11383
12, 122, -375, 10232113, 2.15212
12, 123, -375, 11159743, 2.50894
12, 124, -385, 11780816, 2.41645
12, 125, -385, 12401889, 2.8191
12, 126, -385, 12401889, 2.80006
12, 127, -385, 13901402, 3.12995
12, 128, -385, 13901402, 3.57885
12, 129, -385, 15584562, 3.66446
12, 130, -396, 16389282, 3.53857
12, 131, -396, 17974584, 3.7186
12, 132, -396, 19728202, 4.56374
