11, 22, -74, 19, 5.598e-06
11, 23, -100, 25, 5.053e-06
11, 24, -100, 27, 5.742e-06
11, 25, -151, 40, 8.255e-06
11, 26, -151, 49, 9.521e-06
11, 27, -151, 49, 9.637e-06
11, 28, -151, 55, 1.0276e-05
11, 29, -151, 67, 1.2554e-05
11, 30, -151, 82, 1.5138e-05
11, 31, -151, 82, 1.4672e-05
11, 32, -151, 114, 2.0848e-05
11, 33, -151, 115, 2.0621e-05
11, 34, -151, 115, 2.0945e-05
11, 35, -151, 244, 4.3066e-05
11, 36, -335, 422, 7.498e-05
11, 37, -335, 522, 9.0043e-05
11, 38, -335, 709, 0.000124638
11, 39, -335, 843, 0.000149368
11, 40, -335, 927, 0.000166587
11, 41, -335, 927, 0.000166501
11, 42, -335, 1406, 0.000260769
11, 43, -335, 1552, 0.000272024
11, 44, -335, 1913, 0.000346953
11, 45, -335, 2410, 0.000446268
11, 46, -335, 2650, 0.000446896
11, 47, -335, 3355, 0.000586985
11, 48, -335, 4424, 0.000746883
11, 49, -335, 4424, 0.000756813
11, 50, -335, 5574, 0.000966419
11, 51, -335, 5574, 0.00101937
11, 52, -335, 6636, 0.00136799
11, 53, -335, 8357, 0.00149983
11, 54, -335, 9935, 0.00180868
11, 55, -335, 11763, 0.00216205
11, 56, -335, 13316, 0.00240888
11, 57, -335, 15517, 0.00292247
11, 58, -335, 15517, 0.00271348
11, 59, -335, 19311, 0.00325691
11, 60, -335, 22524, 0.00401496
11, 61, -335, 26791, 0.00475262
11, 62, -335, 31022, 0.00547958
11, 63, -335, 36470, 0.00655169
11, 64, -335, 42667, 0.00781731
11, 65, -335, 46328, 0.00855912
11, 66, -335, 49849, 0.0105785
11, 67, -335, 49849, 0.010397
11, 68, -335, 57116, 0.0113872
11, 69, -335, 57116, 0.0107068
11, 70, -335, 62960, 0.0109369
11, 71, -335, 62960, 0.0108789
11, 72, -335, 69766, 0.0121911
11, 73, -335, 78326, 0.0138276
11, 74, -335, 90359, 0.0162865
11, 75, -335, 104136, 0.0185478
11, 76, -335, 118606, 0.0214761
11, 77, -335, 132965, 0.0245368
11, 78, -335, 140481, 0.024818
11, 79, -335, 155247, 0.0290691
11, 80, -335, 173886, 0.0341131
11, 81, -335, 195757, 0.0371462
11, 82, -335, 218401, 0.0394588
11, 83, -335, 218401, 0.0407943
11, 84, -335, 218402, 0.0472766
11, 85, -335, 263870, 0.0609495
11, 86, -335, 263870, 0.0463778
11, 87, -335, 299245, 0.0674248
11, 88, -335, 299245, 0.0623769
11, 89, -335, 343203, 0.0768342
11, 90, -335, 343203, 0.126191
11, 91, -367, 389947, 0.118304
11, 92, -367, 433393, 0.0867627
11, 93, -367, 500763, 0.0913893
11, 94, -367, 569210, 0.0967737
11, 95, -367, 569210, 0.119968
11, 96, -367, 637144, 0.139048
11, 97, -367, 713630, 0.153577
11, 98, -367, 804977, 0.153966
11, 99, -367, 896324, 0.18226
11, 100, -367, 896324, 0.170427
11, 101, -367, 995346, 0.199433
11, 102, -367, 1094316, 0.202408
11, 103, -367, 1203966, 0.255998
11, 104, -367, 1327936, 0.262116
11, 105, -367, 1413724, 0.368717
11, 106, -367, 1561816, 0.448744
11, 107, -367, 1753618, 0.310293
11, 108, -367, 1753618, 0.345283
11, 109, -367, 1972820, 0.359217
11, 110, -367, 1972820, 0.35791
